3962661672477220,3962665749310850
3962662024901320,3962665968274750
3962661731672440,3962666001604580
3962660036941700,3962666064149470
3962661672477220,3962666110323320
3962660036941700,3962666152298090
3962660036941700,3962666169089330
3962662024901320,3962666211066000
3962660036941700,3962666374699610
3962662024901320,3962666382916790
3962660036941700,3962666412301240
3962660036941700,3962666806643560
3962662024901320,3962666853005070
3962660036941700,3962666915081360
3962661672477220,3962666944706220
3962660036941700,3962666948641180
3962661836338550,3962667490101180
3962661672477220,3962667549392240
3962661731672440,3962667633082700
3962661672477220,3962667662750380
3962660036941700,3962667741975660
3962660036941700,3962667784243440
3962661731672440,3962667880815450
3962661672477220,3962667897042350
3962660036941700,3962667930012070
3962661672477220,3962667939023110
3962661672477220,3962668048171080
3962661672477220,3962668110880020
3962662024901320,3962668258414030
3962660036941700,3962668282989250
3962662024901320,3962668438110390
3962661672477220,3962668530598030
3962660036941700,3962668605404490
3962661672477220,3962668606503650
3962661672477220,3962668626818880
3962660036941700,3962668727591480
3962660036941700,3962668735986520
3962660036941700,3962668777972240
3962661672477220,3962668853180790
3962661672477220,3962669054486150
3962660036941700,3962669101195560
3962660036941700,3962669104973990
3962662624466600,3962669121411430
3962662863866670,3962669344508560
3962660036941700,3962669679057430
3962660036941700,3962669965408300
3962660036941700,3962670145709310
3962660036941700,3962670212308860
3962660036941700,3962670337956790
3962668626818880,3962670589590680
3962661672477220,3962670812520910
3962666948641180,3962670993084370
3962669344508560,3962671210842810
3962662024901320,3962671261228950
3962661672477220,3962671483071690
3962660036941700,3962671584267690
3962661672477220,3962671680133070
3962660036941700,3962671940577280
3962662024901320,3962672087534960
3962661672477220,3962672532327380
3962660036941700,3962672603194380
3962660036941700,3962672787641550
3962661672477220,3962672787448300
3962660036941700,3962672854132800
3962660036941700,3962673060508970
3962664822306310,3962673337077290
3962668626818880,3962673500159460
3962660036941700,3962673613900950
3962660036941700,3962673810796890
3962661672477220,3962673823172270
3962660036941700,3962674016238730
3962660036941700,3962674276659070
3962661672477220,3962674285143030
3962660036941700,3962674436283350
3962660036941700,3962674632863300
3962660036941700,3962674809310470
3962660036941700,3962674993686670
3962660036941700,3962675191274680
3962660036941700,3962675199670470
3962660036941700,3962675250044520
3962660036941700,3962675283136910
3962661672477220,3962675610013630
3962660036941700,3962675652846410
3962660036941700,3962675841201130
3962660036941700,3962675899447810
3962672603194380,3962676231423290
3962665342998560,3962676579007650
3962660036941700,3962677158492870
3962660036941700,3962677242464450
3962677242464450,3962677447855060
3962664893960090,3962677568687380
3962660036941700,3962677871349130
3962660036941700,3962678046633270
3962677242464450,3962678060001220
3962677242464450,3962678135341360
3962661672477220,3962678353179660
3962660036941700,3962678353613800
3962677242464450,3962678441788840
3962660036941700,3962678454122080
3962660036941700,3962678747550680
3962660036941700,3962678831951600
3962660036941700,3962678843839390
3962677242464450,3962678970228670
3962660036941700,3962679145844860
3962668626818880,3962679171033140
3962668626818880,3962679237953510
3962660036941700,3962679821029370
3962660036941700,3962679842352910
3962660036941700,3962679968293370
3962660036941700,3962680065257040
3962660036941700,3962680136623960
3962660036941700,3962680148473030
3962677242464450,3962680312679360
3962679968293370,3962680429481150
3962660036941700,3962680496684980
3962677242464450,3962680530437510
3962660036941700,3962680789990550
3962677242464450,3962680789762730
3962660036941700,3962680950297730
3962660036941700,3962681016705720
3962660036941700,3962681255383540
3962660036941700,3962681289558380
3962660036941700,3962681528874190
3962660036941700,3962681860262330
3962660036941700,3962682044716160
3962660036941700,3962682103790990
3962662024901320,3962682128343360
3962660036941700,3962682459543430
3962679821029370,3962682585748450
3962664072436480,3962682585217760
3962677242464450,3962682720382170
3962660036941700,3962683114022970
3962661672477220,3962683306767760
3962661672477220,3962683327759410
3962677242464450,3962683622030580
3962660036941700,3962683881319180
3962660036941700,3962684136946410
3962677242464450,3962684225962290
3962660036941700,3962684653650540
3962660036941700,3962684808454130
3962660917737490,3962684850256970
3962677242464450,3962685181927540
3962660036941700,3962685789439500
3962660036941700,3962685869573880
3962682103790990,3962686402657060
3962660036941700,3962686603729100
3962662024901320,3962686729406240
3962679968293370,3962687040029580
3962677242464450,3962687447123620
3962661672477220,3962688138650370
3962660036941700,3962688164110920
3962688138650370,3962688277182540
3962661672477220,3962688583384840
3962660036941700,3962688785133770
3962660036941700,3962689161533950
3962688785133770,3962689238293930
3962661672477220,3962689262209230
3962677242464450,3962689401613730
3962661672477220,3962690756096140
3962660036941700,3962691075120320
3962661672477220,3962691209631470
3962660036941700,3962691205010330
3962688138650370,3962691749454490
3962660036941700,3962691766774020
3962661672477220,3962691788454390
3962660036941700,3962692144774080
3962660036941700,3962692257724500
3962661672477220,3962692379476670
3962660036941700,3962692589529300
3962660036941700,3962692601582820
3962689161533950,3962692798149490
3962677242464450,3962692815110350
3962661672477220,3962693465775890
3962688138650370,3962693788936140
3962662024901320,3962694052698550
3962660036941700,3962694145050000
3962679968293370,3962694350853100
3962660036941700,3962694463395200
3962660036941700,3962694573254340
3962689161533950,3962694690086000
3962661672477220,3962694752806300
3962660754486340,3962696682814490
3962660036941700,3962696686865160
3962677242464450,3962696812543610
3962661731672440,3962697097725550
3962660036941700,3962697932801280
3962677242464450,3962698410603730
3962660036941700,3962698704270370
3962662024901320,3962698729461840
3962677242464450,3962698855451280
3962660036941700,3962699399989170
3962660036941700,3962700302218740
3962660036941700,3962702227142810
3962660036941700,3962702499671780
3962660036941700,3962702781487900
3962677242464450,3962702852862770
3962661672477220,3962703061806810
3962660036941700,3962703070621170
3962677242464450,3962704681343180
3962661672477220,3962705871971750
3962662704108580,3962706338243490
3962660036941700,3962707231266680
3962660036941700,3962707239664220
3962678135341360,3962707298085970
3962661672477220,3962708614975230
3962660036941700,3962708854865940
3962660036941700,3962709232057160
3962660036941700,3962712012354980
3962660036941700,3962712336149770
3962665468556860,3962712843442140
3962677242464450,3962712960727420
3962668626818880,3962714747299400
3962660036941700,3962715132721820
3962660036941700,3962717759169000
3962661731672440,3962717931286780
3962660036941700,3962718673849560
3962661672477220,3962724394949490
3962661672477220,3962727343255690
3962717931286780,3962727829405050
3962660036941700,3962729897029420
3962662024901320,3962730749012230
3962661672477220,3962731045910900
3962717931286780,3962732196369580
3962660036941700,3962732435055630
3962661672477220,3962736524704410
3962677242464450,3962737950247340
3962660036941700,3962740085760600
3962688138650370,3962740370369960
3962688138650370,3962741859746700
3962660036941700,3962743368924940
3962687040029580,3962744862786840
3962661211594040,3962744992926560
3962662024901320,3962745336558390
3962662024901320,3962745659540510
3962672603194380,3962748343842610
3962660036941700,3962749027133090
3962660036941700,3962750436602520
3962678135341360,3962752450028630
3962688138650370,3962757457859220
3962677242464450,3962762981823580
3962660036941700,3962767364975880
3962677242464450,3962767541028610
3962660036941700,3962778655969590
3962680065257040,3962779319006590
3962660036941700,3962779696072380
3962660036941700,3962779792373930
3962660036941700,3962780417647370
3962660036941700,3962780455152190
3962660036941700,3962780492933730
3962660036941700,3962781659818050
3962660036941700,3962781893998510
3962660036941700,3962782498389840
3962660036941700,3962784481805650
3962660036941700,3962785543461330
3962660036941700,3962785669333950
3962677242464450,3962786507669620
3962660036941700,3962786784199880
3962660036941700,3962787174044780
3962660036941700,3962789599114060
3962660036941700,3962789632873270
3962660036941700,3962789993705030
3962660036941700,3962791226762430
3962660036941700,3962792162038470
3962660036941700,3962793353505630
3962660036941700,3962793563197650
3962660036941700,3962794091328160
3962660036941700,3962794296804740
3962660036941700,3962794371989330
3962661672477220,3962794997419310
3962660036941700,3962796712812930
3962660036941700,3962797765676720
3962660036941700,3962798020953100
3962660036941700,3962798641813070
3962660036941700,3962799443289010
3962660036941700,3962799959039730
3962668626818880,3962801490030270
3962660036941700,3962802550904680
3962660036941700,3962804966743750
3962660036941700,3962805159830240
3962660036941700,3962805184820640
3962660036941700,3962805776626510
3962660036941700,3962806225824550
3962660036941700,3962807185421690
3962660036941700,3962807462258620
3962660036941700,3962808943166920
3962660036941700,3962809081670960
3962661672477220,3962809127320740
3962660036941700,3962809157482520
3962660036941700,3962809815127170
3962660036941700,3962811384277990
3962660036941700,3962812084695470
3962660036941700,3962816446493270
3962660036941700,3962816514168390
3962660036941700,3962817134245510
3962660036941700,3962819001362190
3962660036941700,3962819563106960
3962660036941700,3962819584589660
3962660036941700,3962821161139840
3962660036941700,3962821534566670
3962660036941700,3962822209874910
3962660036941700,3962822314386080
3962660036941700,3962823136642550
3962660036941700,3962824562702460
3962660036941700,3962824809836210
3962660036941700,3962825137726360
3962660036941700,3962825167122710
3962660036941700,3962827268344610
3962660036941700,3962828291878540
3962660036941700,3962828690310860
3962660036941700,3962829248359230
3962660036941700,3962829952146730
3962660036941700,3962833039819440
3962660036941700,3962833291565140
3962660036941700,3962834976982740
3962660036941700,3962835765059030
3962660036941700,3962838177193060
3962660036941700,3962838429419820
3962660036941700,3962838810679000
3962660036941700,3962839620400180
3962660036941700,3962839834620790
3962660036941700,3962843117676760
3962660036941700,3962846607749270
3962660036941700,3962848331424930
3962660036941700,3962849292922810
3962660036941700,3962851545123290
3962660036941700,3962852853375260
3962680429481150,3962855097613500
3962660036941700,3962855692525580
3962852853375260,3962855994578440
3962855994578440,3962857093754180
3962660036941700,3962858330938860
3962660036941700,3962859777602260
3962660036941700,3962860461505540
3962677242464450,3962865948245140
3962660036941700,3962869931969590
3962660036941700,3962871069702710
3962660036941700,3962873904770860
3962660036941700,3962874005491290
3962660036941700,3962875293072970
3962660036941700,3962880988753340
3962660036941700,3962903742369180
3962660036941700,3962954020139000
3962660036941700,3962970817861510
3962660036941700,3962972822592340
3962828291878540,3962975985418690
3962660036941700,3962978397521860
3962660036941700,3962985489906080
3962660036941700,3962985582466430
3962660036941700,3962987540499130
3962660036941700,3962990497666840
3962660036941700,3962990984815920
3962661820054460,3962991420728610
3962660036941700,3962993114725330
3962660036941700,3962994671536050
3962660036941700,3962994830501660
3962660036941700,3962995065267120
3962661672477220,3962995631848520
3962660036941700,3962998399479470
3962660036941700,3963000337783770
3962660036941700,3963002074539960
3962660036941700,3963002544040220
3962660036941700,3963003449497230
3962660036941700,3963003668209730
3962660036941700,3963012731837590
3962660036941700,3963014082585960
3962660036941700,3963015462355940
3962660036941700,3963015471123980
3963015471123980,3963020688394210
3962660036941700,3963021493157940
3962660036941700,3963022333166890
3962660036941700,3963024895127060
3962660036941700,3963025490370350
3962660036941700,3963026744786170
3962660036941700,3963028585860110
3962972822592340,3963029320130220
3962972822592340,3963029408135700
3962660036941700,3963031677961090
3962660036941700,3963031698715060
3962660036941700,3963033036206060
3962660036941700,3963033095738390
3962660036941700,3963035503275680
3962660036941700,3963035863386870
