3962822314386080,169.139543718,1.76705137429,164.691704479
3962677158492870,31.1212106442,-109.897088837,-131.483661776
3963002544040220,-107.06741565,48.9088581708,107.473432599
3962744862786840,55.5077354233,201.582951885,86.6179744927
3962667633082700,-227.161469229,50.7474193242,-32.667206637
3962666001604580,-71.0792262487,135.874023419,-182.536561775
3962684136946410,-95.037519193,-53.9197704612,-108.9587655
3962779696072380,-189.91686807,50.6035922758,-66.1145815648
3962661756863980,-97.2486898803,-1.74605516058,219.923556291
3962975985418690,188.377347784,-127.991091624,-49.4070227314
3962693465775890,-38.6503575098,-67.5408808824,-217.502418999
3962670589590680,-33.1055144451,-135.207381922,178.831817449
3962661995896710,-112.582920788,-153.81321083,79.2044442741
3962662155446300,-4.06676173283,-210.493445393,-102.041746499
3962667549392240,141.611875765,128.1534309,150.512776924
3962660410090910,125.289796008,107.022560604,-183.409695644
3962670145709310,-123.945858975,108.366038139,-134.282428148
3962807185421690,-75.5632603651,25.258460848,217.888576043
3962662218375000,-159.816869056,-185.685731782,-6.06312015942
3962781659818050,-116.737364175,155.571050677,85.0899310375
3962707231266680,42.3380280698,2.57410448499,-235.648824534
3963015462355940,-228.986080101,-80.9762754183,14.278992906
3962661630490410,179.157853951,-147.683397845,82.4054149443
3962669344508560,16.1113121695,182.895463553,-125.655326664
3962743368924940,159.840066299,172.343431008,-58.4379946015
3962667880815450,-141.394789734,-51.1054999631,-100.414819686
3962673500159460,-32.2999066314,-28.9629936911,193.794477105
3962804966743750,23.3803930087,-174.947408588,-160.520561328
3962666382916790,-194.06105312,-120.070065914,65.1254231666
3962712336149770,146.144677667,172.443840637,97.8610775274
3962684653650540,-162.670538186,129.628746883,117.660469697
3962679842352910,196.780916187,115.396454177,16.0295522588
3962669121411430,108.931972879,-109.401711652,43.1970659723
3962833291565140,-21.5362807306,136.98554016,152.22212555
3962666412301240,51.2070984876,-231.637571912,2.14504021811
3962689161533950,81.2396835202,201.662245728,-109.265671736
3962680148473030,89.5266394592,173.439318011,-154.075332356
3962682128343360,-113.441038874,181.880964149,-116.55830985
3962697932801280,104.480966781,197.968996405,20.9996255702
3962685869573880,-47.9911656826,-233.031355913,-3.01928247461
3962687447123620,147.309324741,101.816250264,-151.138167268
3962805159830240,-107.028617249,-15.8212033124,183.455120379
3962689262209230,234.228284775,-46.4261762327,31.1790016074
3962796712812930,-9.07120372411,132.96820183,-137.187909757
3963022333166890,-79.3863481481,101.805641852,-209.297169317
3962785669333950,63.9972956947,232.460062223,-45.4822932829
3962824809836210,195.25815568,141.399863515,51.2133460756
3962700302218740,77.8615295706,224.41773045,1.95336973509
3962829952146730,64.622810511,-174.271561923,76.4081897532
3962698704270370,-62.9308850245,-178.417155706,12.2209956412
3962665418183410,113.141688388,32.865104209,-191.686103998
3962737950247340,-58.8246446037,134.138092042,190.800558153
3962666169089330,78.647718638,151.359367866,-10.9003534314
3962661689691750,145.605930655,-94.0295546421,78.541691528
3962664936284020,181.504133515,91.5472046207,-92.5409745648
3962681289558380,89.3846796523,-101.261329967,-118.184832844
3962662784598060,105.284456097,-188.540969201,110.224699669
3962665431160960,-146.531004652,-164.688669295,56.1835045937
3962782498389840,187.559380564,-41.8603808471,133.682995303
3963012731837590,74.7250697961,137.684759161,-86.7340184271
3962662150954290,100.726177924,-2.41018630897,-218.839372951
3962676579007650,-18.2177764482,-15.8341404612,-185.003217837
3962688164110920,-67.4104187325,216.72943379,-68.7744446592
3962681860262330,-142.349313882,151.009187118,-130.541266799
3962679237953510,-167.47365524,-74.386456107,152.770082201
3962663908174050,-121.01845858,-7.9950609668,-207.314313541
3962838810679000,-10.8445165108,31.3927107701,-187.814024436
3962825167122710,229.196530367,68.3313804372,-69.0951291953
3962664692430360,-22.2011766607,211.429528323,4.19934879593
3962682103790990,-106.731868888,43.0668270566,202.837558618
3962786784199880,-117.696466796,-173.211666794,-121.218154576
3962825137726360,208.915838905,48.5217016572,-106.775963602
3962664981457160,15.976208725,-14.955943262,171.155446695
3962666374699610,59.5322154661,-209.050084149,-65.853280998
3962664072436480,-171.854480508,-17.9362241291,125.654524197
3962664893960090,-157.709776676,-155.832068154,-54.5833082623
3962679145844860,213.957520464,-100.43573581,1.13430264104
3962780492933730,-219.401916875,23.1986022415,-74.7511896562
3962718673849560,58.0026255824,-63.9398617552,-117.517749289
3962762981823580,-109.069321036,187.69059719,-78.6352340058
3962660775734990,-207.899851117,-46.0518054837,73.1824988245
3962799959039730,-39.8805530928,144.853767353,42.3215158741
3962692798149490,-41.6498450806,191.591385327,80.1958848861
3962970817861510,100.409242259,74.9090008943,-196.74093527
3962801490030270,-113.026286527,-135.04696836,164.044335288
3962691766774020,-138.706526436,119.307223603,153.216079797
3962822209874910,-77.6720336087,-184.014045911,101.655226277
3962664348278290,91.9177009818,156.498229611,53.9447420681
3962685181927540,123.25083095,168.320640977,-30.6563578171
3962714747299400,17.9319840226,183.58147624,85.3144606452
3962680789990550,27.0244526042,-90.9119200284,196.95536632
3962674993686670,-22.9193884166,-221.169629728,97.4516715474
3962694463395200,75.4073268946,23.8156953189,178.63884455
3962662109264860,141.868167089,-143.2581638,105.948144173
3962678135341360,192.833637371,-23.3950592696,-145.38723199
3962666944706220,-75.0832476846,120.754221357,149.323900278
3962669101195560,145.734634905,195.459990462,54.5067322268
3962778655969590,-170.026674768,91.0226517412,137.434585244
3962663501488310,-174.49000796,-116.716925868,122.917655256
3962703070621170,54.0162641822,14.3071160412,233.12778965
3962880988753340,134.077143571,57.5952035674,72.6119472357
3962732196369580,185.822501085,16.0053436497,-28.4891957235
3962694690086000,-119.841803533,103.331704816,44.0258693657
3962671261228950,-123.046285956,-119.983409337,-72.9892444145
3962674436283350,-18.6157669527,-120.444894445,-94.1689350277
3962667662750380,-212.73899932,-66.047629412,-95.7204014219
3962668282989250,163.125375285,84.5539849162,123.327911985
3962692257724500,185.699392739,-106.012683818,-108.688248146
3962662037234350,164.284000221,29.2276982574,39.5343218438
3962696686865160,-3.24857065522,229.696085006,-74.1735082252
3962995631848520,144.506151239,-55.5717944504,-166.251840738
3962660636713710,171.732566633,143.133707124,-85.4581442683
3962993114725330,-7.19895795658,224.457837984,81.2495340991
3962708614975230,75.8748491553,196.490965836,-69.5225497283
3962678970228670,105.254684722,124.062442577,94.1165761239
3962874005491290,219.308117979,-16.2734797205,-86.679444761
3962665460162390,-38.3301243289,-213.231669701,-84.8303998826
3962686402657060,-38.3558107537,-197.009630864,120.578995027
3962727343255690,-155.293536954,-131.609345726,-114.752803556
3962663229355860,45.3458958872,-145.936061403,182.902963254
3962664789607090,50.36846726,187.532179179,27.607414677
3962681016705720,-162.151699781,-152.636746899,92.7365029991
3962666853005070,125.619218767,93.5429310002,158.796912214
3962698855451280,-83.9999133077,171.685007287,4.07356275094
3962731045910900,170.308644547,-26.9920305531,-41.5189854791
3962692601582820,1.140820725,-2.61045226265,-240.216171903
3962846607749270,-52.6267604671,188.208109392,127.103572699
3962691788454390,-10.243315235,-1.97764976766,240.228789364
3962665342998560,175.138161833,-73.4590064384,57.1709201675
3962779319006590,-129.261879242,-80.594673472,-186.491447242
3962662197647600,101.017612861,121.6222675,-118.497842196
3962665410166990,84.5130282261,-158.81939803,-9.02023716661
3962691075120320,-182.667570142,-95.2878389894,86.0185247274
3963014082585960,-49.501358162,-175.993376148,-36.3144382464
3962702852862770,165.107039508,-150.781570862,-80.1373757731
3962675899447810,-109.29188888,-51.5311284527,202.45097912
3962683306767760,-184.620113213,-128.921190982,-72.8609910077
3962683114022970,189.01799901,40.7970996282,116.260294476
3963033036206060,1.29162097889,-77.419426901,-196.227044177
3962664641664260,-174.16366891,45.519649455,-149.43130302
3962663283462490,-53.1577339307,237.468344363,39.0890070693
3962702781487900,-67.6352610762,-139.082940785,-79.3674117146
3962663119362410,101.678154042,84.4872369063,208.975702349
3962661820054460,132.329201878,-144.178931193,145.326611958
3962661672477220,-61.7306813614,-211.813674162,75.9083041171
3962855692525580,-230.773457211,-46.6426918524,0.567127841612
3962667490101180,-191.393539386,16.9168607884,-134.14152333
3962708854865940,-57.9481889999,-133.319600888,-123.583993393
3962674632863300,-4.66603419734,-47.1243994403,-225.352263735
3962789599114060,162.237130152,-175.889129433,8.10247234811
3962669054486150,-67.9063491224,-74.1610962461,-193.026793997
3963026744786170,121.990371313,192.480730756,-79.1258804567
3962828690310860,-89.5053253918,167.700785281,133.573922061
