3962661672477220,3962678353179660,1
3962660036941700,3962678353613800,1
3962677242464450,3962678441788840,1
3962660036941700,3962678454122080,1
3962660036941700,3962678747550680,1
3962660036941700,3962678831951600,1
3962660036941700,3962678843839390,1
3962677242464450,3962678970228670,1
3962660036941700,3962679145844860,1
3962668626818880,3962679171033140,1
3962668626818880,3962679237953510,1
3962660036941700,3962679821029370,1
3962660036941700,3962679842352910,1
3962660036941700,3962679968293370,1
3962660036941700,3962680065257040,1
3962660036941700,3962680136623960,1
3962660036941700,3962680148473030,1
3962677242464450,3962680312679360,1
3962679968293370,3962680429481150,1
3962660036941700,3962680496684980,1
3962677242464450,3962680530437510,1
3962660036941700,3962680789990550,1
3962677242464450,3962680789762730,1
3962660036941700,3962680950297730,1
3962660036941700,3962681016705720,1
3962660036941700,3962681255383540,1
3962660036941700,3962681289558380,1
3962660036941700,3962681528874190,1
3962660036941700,3962681860262330,1
3962660036941700,3962682044716160,1
3962660036941700,3962682103790990,1
3962662024901320,3962682128343360,1
3962660036941700,3962682459543430,1
3962679821029370,3962682585748450,1
3962664072436480,3962682585217760,1
3962677242464450,3962682720382170,1
3962660036941700,3962683114022970,1
3962661672477220,3962683306767760,1
3962661672477220,3962683327759410,1
3962677242464450,3962683622030580,1
3962660036941700,3962683881319180,1
3962660036941700,3962684136946410,1
3962677242464450,3962684225962290,1
3962660036941700,3962684653650540,1
3962660036941700,3962684808454130,1
3962660917737490,3962684850256970,1
3962677242464450,3962685181927540,1
3962660036941700,3962685789439500,1
3962660036941700,3962685869573880,1
3962682103790990,3962686402657060,1
3962660036941700,3962686603729100,1
3962662024901320,3962686729406240,1
3962679968293370,3962687040029580,1
3962677242464450,3962687447123620,1
3962661672477220,3962688138650370,1
3962660036941700,3962688164110920,1
3962688138650370,3962688277182540,1
3962661672477220,3962688583384840,1
3962660036941700,3962688785133770,1
3962660036941700,3962689161533950,1
3962688785133770,3962689238293930,1
3962661672477220,3962689262209230,1
3962677242464450,3962689401613730,1
3962661672477220,3962690756096140,1
3962660036941700,3962691075120320,1
3962661672477220,3962691209631470,1
3962660036941700,3962691205010330,1
3962688138650370,3962691749454490,1
3962660036941700,3962691766774020,1
3962661672477220,3962691788454390,1
3962660036941700,3962692144774080,1
3962660036941700,3962692257724500,1
3962661672477220,3962692379476670,1
3962660036941700,3962692589529300,1
3962660036941700,3962692601582820,1
3962689161533950,3962692798149490,1
3962677242464450,3962692815110350,1
3962661672477220,3962693465775890,1
3962688138650370,3962693788936140,1
3962662024901320,3962694052698550,1
3962660036941700,3962694145050000,1
3962679968293370,3962694350853100,1
3962660036941700,3962694463395200,1
3962660036941700,3962694573254340,1
3962689161533950,3962694690086000,1
3962661672477220,3962694752806300,1
3962660754486340,3962696682814490,1
3962660036941700,3962696686865160,1
3962677242464450,3962696812543610,1
3962661731672440,3962697097725550,1
3962660036941700,3962697932801280,1
3962677242464450,3962698410603730,1
3962660036941700,3962698704270370,1
3962662024901320,3962698729461840,1
3962677242464450,3962698855451280,1
3962660036941700,3962699399989170,1
3962660036941700,3962700302218740,1
3962660036941700,3962702227142810,1
3962660036941700,3962702499671780,1
3962660036941700,3962702781487900,1
3962677242464450,3962702852862770,1
3962661672477220,3962703061806810,1
3962660036941700,3962703070621170,1
3962677242464450,3962704681343180,1
3962661672477220,3962705871971750,1
3962662704108580,3962706338243490,1
3962660036941700,3962707231266680,1
3962660036941700,3962707239664220,1
3962678135341360,3962707298085970,1
3962661672477220,3962708614975230,1
3962660036941700,3962708854865940,1
3962660036941700,3962709232057160,1
3962660036941700,3962712012354980,1
3962660036941700,3962712336149770,1
3962665468556860,3962712843442140,1
3962677242464450,3962712960727420,1
3962668626818880,3962714747299400,1
3962660036941700,3962715132721820,1
3962660036941700,3962717759169000,1
3962661731672440,3962717931286780,1
3962660036941700,3962718673849560,1
3962661672477220,3962724394949490,1
3962661672477220,3962727343255690,1
3962717931286780,3962727829405050,1
3962660036941700,3962729897029420,1
3962662024901320,3962730749012230,1
3962661672477220,3962731045910900,1
3962717931286780,3962732196369580,1
3962660036941700,3962732435055630,1
3962661672477220,3962736524704410,1
3962677242464450,3962737950247340,1
3962660036941700,3962740085760600,1
3962688138650370,3962740370369960,1
3962688138650370,3962741859746700,1
3962660036941700,3962743368924940,1
3962687040029580,3962744862786840,1
3962661211594040,3962744992926560,1
3962662024901320,3962745336558390,1
3962662024901320,3962745659540510,1
3962672603194380,3962748343842610,1
3962660036941700,3962749027133090,1
3962660036941700,3962750436602520,1
3962678135341360,3962752450028630,1
3962688138650370,3962757457859220,1
3962677242464450,3962762981823580,1
3962660036941700,3962767364975880,1
3962677242464450,3962767541028610,1
3962660036941700,3962778655969590,1
3962680065257040,3962779319006590,1
3962660036941700,3962779696072380,1
3962660036941700,3962779792373930,1
3962660036941700,3962780417647370,1
3962660036941700,3962780455152190,1
3962660036941700,3962780492933730,1
3962660036941700,3962781659818050,1
3962660036941700,3962781893998510,1
3962660036941700,3962782498389840,1
3962660036941700,3962784481805650,1
3962660036941700,3962785543461330,1
3962660036941700,3962785669333950,1
3962677242464450,3962786507669620,1
3962660036941700,3962786784199880,1
3962660036941700,3962787174044780,1
3962660036941700,3962789599114060,1
3962660036941700,3962789632873270,1
3962660036941700,3962789993705030,1
3962660036941700,3962791226762430,1
3962660036941700,3962792162038470,1
3962660036941700,3962793353505630,1
3962660036941700,3962793563197650,1
3962660036941700,3962794091328160,1
3962660036941700,3962794296804740,1
3962660036941700,3962794371989330,1
3962661672477220,3962794997419310,1
3962660036941700,3962796712812930,1
3962660036941700,3962797765676720,1
3962660036941700,3962798020953100,1
3962660036941700,3962798641813070,1
3962660036941700,3962799443289010,1
3962660036941700,3962799959039730,1
3962668626818880,3962801490030270,1
3962660036941700,3962802550904680,1
3962660036941700,3962804966743750,1
3962660036941700,3962805159830240,1
3962660036941700,3962805184820640,1
3962660036941700,3962805776626510,1
3962660036941700,3962806225824550,1
3962660036941700,3962807185421690,1
3962660036941700,3962807462258620,1
3962660036941700,3962808943166920,1
3962660036941700,3962809081670960,1
3962661672477220,3962809127320740,1
3962660036941700,3962809157482520,1
3962660036941700,3962809815127170,1
3962660036941700,3962811384277990,1
3962660036941700,3962812084695470,1
3962660036941700,3962816446493270,1
3962660036941700,3962816514168390,1
3962660036941700,3962817134245510,1
3962660036941700,3962819001362190,1
3962660036941700,3962819563106960,1
3962660036941700,3962819584589660,1
3962660036941700,3962821161139840,1
3962660036941700,3962821534566670,1
3962660036941700,3962822209874910,1
3962660036941700,3962822314386080,1
3962660036941700,3962823136642550,1
3962660036941700,3962824562702460,1
3962660036941700,3962824809836210,1
3962660036941700,3962825137726360,1
3962660036941700,3962825167122710,1
3962660036941700,3962827268344610,1
3962660036941700,3962828291878540,1
3962660036941700,3962828690310860,1
3962660036941700,3962829248359230,1
3962660036941700,3962829952146730,1
3962660036941700,3962833039819440,1
3962660036941700,3962833291565140,1
3962660036941700,3962834976982740,1
3962660036941700,3962835765059030,1
3962660036941700,3962838177193060,1
3962660036941700,3962838429419820,1
3962660036941700,3962838810679000,1
3962660036941700,3962839620400180,1
3962660036941700,3962839834620790,1
3962660036941700,3962843117676760,1
3962660036941700,3962846607749270,1
3962660036941700,3962848331424930,1
3962660036941700,3962849292922810,1
3962660036941700,3962851545123290,1
3962660036941700,3962852853375260,1
3962680429481150,3962855097613500,1
3962660036941700,3962855692525580,1
3962852853375260,3962855994578440,1
3962855994578440,3962857093754180,1
3962660036941700,3962858330938860,1
3962660036941700,3962859777602260,1
3962660036941700,3962860461505540,1
3962677242464450,3962865948245140,1
3962660036941700,3962869931969590,1
3962660036941700,3962871069702710,1
3962660036941700,3962873904770860,1
3962660036941700,3962874005491290,1
3962660036941700,3962875293072970,1
3962660036941700,3962880988753340,1
3962660036941700,3962903742369180,1
3962660036941700,3962954020139000,1
3962660036941700,3962970817861510,1
3962660036941700,3962972822592340,1
3962828291878540,3962975985418690,1
3962660036941700,3962978397521860,1
3962660036941700,3962985489906080,1
3962660036941700,3962985582466430,1
3962660036941700,3962987540499130,1
3962660036941700,3962990497666840,1
3962660036941700,3962990984815920,1
3962661820054460,3962991420728610,1
3962660036941700,3962993114725330,1
3962660036941700,3962994671536050,1
3962660036941700,3962994830501660,1
3962660036941700,3962995065267120,1
3962661672477220,3962995631848520,1
3962660036941700,3962998399479470,1
3962660036941700,3963000337783770,1
3962660036941700,3963002074539960,1
3962660036941700,3963002544040220,1
3962660036941700,3963003449497230,1
3962660036941700,3963003668209730,1
3962660036941700,3963012731837590,1
3962660036941700,3963014082585960,1
3962660036941700,3963015462355940,1
3962660036941700,3963015471123980,1
3963015471123980,3963020688394210,1
3962660036941700,3963021493157940,1
3962660036941700,3963022333166890,1
3962660036941700,3963024895127060,1
3962660036941700,3963025490370350,1
3962660036941700,3963026744786170,1
3962660036941700,3963028585860110,1
3962972822592340,3963029320130220,1
3962972822592340,3963029408135700,1
3962660036941700,3963031677961090,1
3962660036941700,3963031698715060,1
3962660036941700,3963033036206060,1
3962660036941700,3963033095738390,1
3962660036941700,3963035503275680,1
3962660036941700,3963035863386870,1
